key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
,,,,,,,,,0,10,10,10,1,images/sharp-sf.jpeg,KNIFE,SHARP,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,11,11,8,1,images/happiness-sf.jpeg,JOY,HAPPINESS,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,12,12,16,1,images/wheel-sf.jpeg,TIRE,WHEEL,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,13,13,14,1,images/trail-a.jpeg,PATH,TRAIL,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,14,14,6,1,images/protect-sf.jpeg,GUARD,PROTECT,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,15,15,17,1,images/patience-a.jpeg,VIRTUE,PATIENCE,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,16,16,9,1,images/destory-a.jpeg,KILL,DESTROY,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,17,17,11,1,images/contact-a.jpeg,LENS,CONTACT,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,18,18,7,1,images/sheep-sf.jpeg,HERD,SHEEP,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,19,19,3,1,images/swim-a.jpeg,DIVE,SWIM,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,potato-sf.jpeg,chip,potato,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,89.79865699,9.365115,89.79865699,1.006615,0.013598531,-0.394357397,1,0,0,13.128875,polygon,potato,0.142901382,-0.066596401,1,0,0,1.200865,polygon_2,0,chip,0,0,0,2,1,,,,,,,
,,,,,,,,,,,,,,apart-sf.jpeg,separate,apart,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,apart,0.146606615,0.027506737,1,0,0,1.28825,polygon_2,0,separate,0,1,1,15,1,,,,,,,
,,,,,,,,,,,,,,boss-a.jpeg,employee,boss,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,boss,0.0698996,0.064233093,1,0,0,1.17581,polygon_2,0,employee,0,2,2,4,1,,,,,,,
,,,,,,,,,,,,,,trail-a.jpeg,path,trail,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,cross,0.028919289,-0.01656489,1,0,0,0.97517,polygon_2,0,path,0,3,3,14,1,,,,,,,
,,,,,,,,,,,,,,candle-sf.jpeg,wax,candle,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,candle,0.117008215,-0.013734353,1,0,0,1.07572,polygon_2,0,wax,0,4,4,18,1,,,,,,,
,,,,,,,,,,,,,,protect-sf.jpeg,guard,protect,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,protect,0.069888734,0.027283988,1,0,0,1.024815,polygon_2,0,guard,0,5,5,6,1,,,,,,,
,,,,,,,,,,,,,,swim-a.jpeg,dive,swim,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,swim,0.000988787,0.001010518,1,0,0,1.17624,polygon_2,0,dive,0,6,6,3,1,,,,,,,
,,,,,,,,,,,,,,happiness-sf.jpeg,joy,happiness,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,happiness,0.086855659,0.00777447,1,0,0,0.893545,polygon_2,0,joy,0,7,7,8,1,,,,,,,
,,,,,,,,,,,,,,yard-sf.jpeg,fence,yard,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,yard,0.069698583,-0.010920115,1,0,0,0.910455,polygon_2,0,fence,0,8,8,5,1,,,,,,,
,,,,,,,,,,,,,,blow-a.jpeg,wind,blow,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.014619915,-0.015277295,1,0,0,0.87645,polygon_2,0,wind,0,9,9,19,1,,,,,,,
,,,,,,,,,,,,,,tense-a.jpeg,nervous,tense,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,tense,0.087388082,-0.016423635,1,0,0,0.91052,polygon_2,0,nervous,0,10,10,13,1,,,,,,,
,,,,,,,,,,,,,,crash-a.jpeg,accident,crash,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,crash,0.077358962,-0.005824061,1,0,0,0.928625,polygon_2,0,accident,0,11,11,0,1,,,,,,,
,,,,,,,,,,,,,,sheep-sf.jpeg,herd,sheep,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,sheep,0.043827147,0.009143559,1,0,0,1.84252,polygon_2,0,herd,0,12,12,7,1,,,,,,,
,,,,,,,,,,,,,,contact-a.jpeg,lens,contact,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,contact,0.075962709,0.029576669,1,0,0,1.07513,polygon_2,0,lens,0,13,13,11,1,,,,,,,
,,,,,,,,,,,,,,article-a.jpeg,magazine,article,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,article,0.019281337,0.035302938,1,0,0,0.843575,polygon_2,0,magazine,0,14,14,12,1,,,,,,,
,,,,,,,,,,,,,,destory-a.jpeg,kill,destroy,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,destroy,0.025741047,-0.001629868,1,0,0,0.810605,polygon_2,0,kill,0,15,15,9,1,,,,,,,
,,,,,,,,,,,,,,deaf-sf.jpeg,blind,deaf,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,deaf,0.046521862,-0.07418072,1,0,0,0.79294,polygon_2,0,blind,0,16,16,1,1,,,,,,,
,,,,,,,,,,,,,,patience-a.jpeg,virtue,patience,a,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,patience,0.131242394,-0.00086383,1,0,0,0.808395,polygon_2,0,virtue,0,17,17,17,1,,,,,,,
,,,,,,,,,,,,,,sharp-sf.jpeg,knife,sharp,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,sharp,0.073680894,0.002287248,1,0,0,0.894175,polygon_2,0,knife,0,18,18,10,1,,,,,,,
,,,,,,,,,,,,,,wheel-sf.jpeg,tire,wheel,sf,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,wheel,0.061065716,0.005905555,1,0,0,0.974675,polygon_2,0,tire,0,19,19,16,1,,,,,,,
,,,,,,,,,,,,,,,,,,5ee2378b2976ed2d1c01a7ab,5fe22fc912f16cd8855c46bc,2020-12-22_12h41.46.696,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010436587,-0.296538161,1,0,0,6.24418,end_polygon
