key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,images,cue,target,font,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
,,,,,,,,,,,,,,candle-sf.jpeg,wax,candle,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,50.10329861,7.58633,50.09678819,9.94492,-0.005855035,-0.402977431,1,0,0,10.229,polygon,candle,-0.078576389,-0.02766059,1,0,0,1.36825,polygon_2,0,wax,0,0,0,18,1,,,,,,,
,,,,,,,,,,,,,,sheep-sf.jpeg,herd,sheep,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,sheep,-0.010633681,-0.010221354,1,0,0,1.271755,polygon_2,0,herd,0,1,1,7,1,,,,,,,
,,,,,,,,,,,,,,protect-sf.jpeg,guard,protect,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,protect,-0.08296875,0.013289931,1,0,0,1.209835,polygon_2,0,guard,0,2,2,6,1,,,,,,,
,,,,,,,,,,,,,,wheel-sf.jpeg,tire,wheel,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,wheel,0.018849826,0.008858507,1,0,0,1.063625,polygon_2,0,tire,0,3,3,16,1,,,,,,,
,,,,,,,,,,,,,,blow-a.jpeg,wind,blow,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,blow,0.019952257,-0.024331597,1,0,0,1.09554,polygon_2,0,wind,0,4,4,19,1,,,,,,,
,,,,,,,,,,,,,,deaf-sf.jpeg,blind,deaf,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,dark,-0.00187066,0.015104167,1,0,0,1.04279,polygon_2,0,blind,0,5,5,1,1,,,,,,,
,,,,,,,,,,,,,,apart-sf.jpeg,separate,apart,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,apart,0.029036458,0.000642361,1,0,0,1.24621,polygon_2,0,separate,0,6,6,15,1,,,,,,,
,,,,,,,,,,,,,,sharp-sf.jpeg,knife,sharp,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,sharp,0.004205729,-0.032083333,1,0,0,1.062375,polygon_2,0,knife,0,7,7,10,1,,,,,,,
,,,,,,,,,,,,,,patience-a.jpeg,virtue,patience,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,patience,0.011866319,-0.028485243,1,0,0,1.01071,polygon_2,0,virtue,0,8,8,17,1,,,,,,,
,,,,,,,,,,,,,,potato-sf.jpeg,chip,potato,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,potato,0.020264757,-0.024492187,1,0,0,1.179665,polygon_2,0,chip,0,9,9,2,1,,,,,,,
,,,,,,,,,,,,,,happiness-sf.jpeg,joy,happiness,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.034205729,0.013350694,1,0,0,0.89521,polygon_2,0,joy,0,10,10,8,1,,,,,,,
,,,,,,,,,,,,,,contact-a.jpeg,lens,contact,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,contact,0.028953993,0.024032118,1,0,0,1.665,polygon_2,0,lens,0,11,11,11,1,,,,,,,
,,,,,,,,,,,,,,trail-a.jpeg,path,trail,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.010542535,-0.016180556,1,0,0,0.996665,polygon_2,0,path,0,12,12,14,1,,,,,,,
,,,,,,,,,,,,,,destory-a.jpeg,kill,destroy,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,destroy,0.037730035,0.023563368,1,0,0,5.277625,polygon_2,0,kill,0,13,13,9,1,,,,,,,
,,,,,,,,,,,,,,crash-a.jpeg,accident,crash,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.004357639,-0.017109375,1,0,0,1.01433,polygon_2,0,accident,0,14,14,0,1,,,,,,,
,,,,,,,,,,,,,,yard-sf.jpeg,fence,yard,sf,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.007907986,0.041701389,1,0,0,0.946415,polygon_2,0,fence,0,15,15,5,1,,,,,,,
,,,,,,,,,,,,,,tense-a.jpeg,nervous,tense,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,0.000607639,-0.104600694,1,0,0,5.54441,polygon_2,0,nervous,0,16,16,13,1,,,,,,,
,,,,,,,,,,,,,,swim-a.jpeg,dive,swim,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,swim,0.030143229,-0.014075521,1,0,0,1.01408,polygon_2,0,dive,0,17,17,3,1,,,,,,,
,,,,,,,,,,,,,,boss-a.jpeg,employee,boss,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,boss,-0.010642361,-0.034275174,1,0,0,1.14462,polygon_2,0,employee,0,18,18,4,1,,,,,,,
,,,,,,,,,,,,,,article-a.jpeg,magazine,article,a,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,-0.01156684,-0.003780382,1,0,0,0.963625,polygon_2,0,magazine,0,19,19,12,1,,,,,,,
,,,,,,,,,,,,,,,,,,53da581cfdf99b2d904dc77b,5fe22e00cbe069d7e660d521,2020-12-22_12h34.02.994,weird_font2,2020.2.10,MacIntel,60,5fe21653eed16dd302de4693,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010520833,-0.300329861,1,0,0,5.096375,end_polygon
