key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,Age,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,6.63572,0.000420464,-0.305636936,1,0,0,8.264835,cont1,0.000420464,-0.305636936,1,0,0,3.50169,stop_stud,0,0,0,7,1,0.027,0.041,0.014,group,meeting,flu,images/group-meeting-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000420464,-0.305636936,1,0,0,2.796885,stop_stud,0,1,1,10,1,0.056,0.031,0.025,native,foreign,flu,images/native-foreign-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000420464,-0.305636936,1,0,0,2.21455,stop_stud,0,2,2,20,1,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000420464,-0.305636936,1,0,0,2.751015,stop_stud,0,3,3,14,1,0.036,0.031,0.005,paint,picture,SF,images/paint-picture-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000420464,-0.305636936,1,0,0,3.39803,stop_stud,0,4,4,11,1,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.000420464,-0.305636936,1,0,0,3.066835,stop_stud,0,5,5,5,1,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2.03451E-05,-0.304816352,1,0,0,2.815845,stop_stud,0,6,6,4,1,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2.03451E-05,-0.304816352,1,0,0,2.41596,stop_stud,0,7,7,16,1,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2.03451E-05,-0.304816352,1,0,0,3.633975,stop_stud,0,8,8,23,1,0.051,0.049,0.002,train,plane,SF,images/train-plane-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,2.766265,stop_stud,0,9,9,9,1,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,2.76287,stop_stud,0,10,10,15,1,0.014,0.03,0.016,people,world,flu,images/people -world-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,2.28331,stop_stud,0,11,11,12,1,0.014,0.021,0.007,object,symbol,flu,images/object-symbol-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,2.32875,stop_stud,0,12,12,8,1,0.019,0.028,0.009,lunch,supper,SF,images/lunch-supper-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,2.201495,stop_stud,0,13,13,13,1,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,2.012005,stop_stud,0,14,14,22,1,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,2.014915,stop_stud,0,15,15,18,1,0.015,0.024,0.009,report,weather,SF,images/report-weather-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,1.649375,stop_stud,0,16,16,2,1,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,2.26776,stop_stud,0,17,17,17,1,0.015,0.028,0.013,range,rifle,SF,images/range-rifle-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000386556,-0.30520969,1,0,0,0.631955,stop_stud,0,18,18,19,1,0.021,0.053,0.032,sheet,cover,flu,images/sheet-cover-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000786675,-0.30520969,1,0,0,2.600695,stop_stud,0,19,19,1,1,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000786675,-0.30520969,1,0,0,1.530905,stop_stud,0,20,20,6,1,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000786675,-0.30520969,1,0,0,2.098115,stop_stud,0,21,21,21,1,0.016,0.012,0.004,taste,touch,flu,images/taste-touch-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000786675,-0.30520969,1,0,0,2.133775,stop_stud,0,22,22,0,1,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.000786675,-0.30520969,1,0,0,2.35121,stop_stud,0,23,23,3,1,0.035,0.046,0.011,college,student,SF,images/college-student-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.067,0.047,0.02,stick,branch,flu,images/stick-branch-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,49.92133247,0.092375,69.74758572,19.51707,-0.000128852,-0.401909722,1,0,0,21.90301,polygon,branch,0.030531141,0.003390842,1,0,0,1.023365,polygon_2,1,stick,0,0,0,20,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.033,0.027,0.006,engine,machine,SF,images/engine-machine-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,machine,-0.075608995,-0.007032606,1,0,0,1.2078,polygon_2,1,engine,0,1,1,5,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.04,0.019,0.021,block,street,flu,images/block-street-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,house,-0.073886447,-0.006218804,1,0,0,0.92823,polygon_2,1,block,0,2,2,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.018,0.011,0.007,curve,shape,SF,images/curve-shape-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,shape,-0.088968913,-0.005018446,1,0,0,0.74234,polygon_2,1,curve,0,3,3,4,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.039,0.02,0.019,throat ,voice ,flu,images/throat-voice-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,voice,-0.039964464,-0.009392632,1,0,0,0.890885,polygon_2,1,throat ,0,4,4,22,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.042,0.055,0.013,nation,state,SF,images/nation-state-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,state,-0.059929742,-0.010843913,1,0,0,0.758875,polygon_2,1,nation,0,5,5,9,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.014,0.01,0.004,office,doctor ,SF,images/office-doctor-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,desk,-0.078938802,0.000203451,1,0,0,0.791005,polygon_2,1,office,0,6,6,13,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.02,0.028,0.008,factory,product,flu,images/factory-product-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,worker,-0.124735514,-0.020494249,1,0,0,0.873745,polygon_2,1,factory,0,7,7,6,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.02,0.029,0.009,angle,corner,flu,images/angle-corner-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,,-0.051554362,-0.008904351,1,0,0,1.02564,polygon_2,1,angle,0,8,8,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.02,child,mother,flu,images/child-mother-arial1.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,mother,-0.06833903,-0.013108995,1,0,0,0.956875,polygon_2,1,child,0,9,9,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.061,0.027,0.034,quarter,dollar,SF,images/quarter-dollar-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,dollar,-0.038642036,-0.025539822,1,0,0,1.008955,polygon_2,1,quarter,0,10,10,16,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.034,0.034,0,novel,story,SF,images/novel-story-sf.png,AOB6ZJTDB416G,AOB6ZJTDB416G,23,yes,2020-12-28_14h53.32.128,weird_font_low_1,2020.2.10,MacIntel,60,,,,,,,,,,,,book,0.00205485,0.020412869,1,0,0,0.845935,polygon_2,1,novel,0,11,11,11,1,,,,,,,
