key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,cb.thisRepN,cb.thisTrialN,cb.thisN,cb.thisIndex,cb.ran,Itempairs,Forward,Backward,AbsoluteValue,cue1,targ1,font,images,participant,turkid,AGE,Did you learn English before the age of 4?,date,expName,psychopyVersion,OS,frameRate,atypic_slider.response,atypic_slider.rt,normal_slider.response,normal_slider.rt,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,mouse_3.clicked_name,textbox.text,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,correctAns,textbox_response,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name
y,2.861,0.002597403,-0.302597403,1,0,0,5.258,cont1,0.002597403,-0.302597403,1,0,0,2.654,stop_stud,0,0,0,17,1,range rifle,0.015,0.028,0.013,range,rifle,flu,images/range-rifle-arial1.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001298701,-0.302597403,1,0,0,2.094,stop_stud,0,1,1,9,1,nation state,0.042,0.055,0.013,nation,state,flu,images/nation-state-arial1.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001298701,-0.302597403,1,0,0,1.631,stop_stud,0,2,2,21,1,taste touch,0.016,0.012,0.004,taste,touch,SF,images/taste-touch-sf.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001298701,-0.302597403,1,0,0,1.429,stop_stud,0,3,3,3,1,college student ,0.035,0.046,0.011,college,student,flu,images/college - student-arial1.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001298701,-0.302597403,1,0,0,1.182,stop_stud,0,4,4,13,1,office doctor,0.014,0.01,0.004,office,doctor ,flu,images/office-doctor-arial1.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001298701,-0.302597403,1,0,0,1.747,stop_stud,0,5,5,0,1,angle corner,0.02,0.029,0.009,angle,corner,SF,images/angle-corner-sf.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-0.001298701,-0.302597403,1,0,0,1.415,stop_stud,0,6,6,14,1,paint picture,0.036,0.031,0.005,paint,picture,flu,images/paint-picture-arial1.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002597403,-0.319480519,1,0,0,1.731,stop_stud,0,7,7,10,1,native foreign,0.056,0.031,0.025,native,foreign,SF,images/native-foreign-sf.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002597403,-0.319480519,1,0,0,1.349,stop_stud,0,8,8,23,1,train plane,0.051,0.049,0.002,train,plane,flu,images/train-plane-arial1.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.002597403,-0.319480519,1,0,0,1.464,stop_stud,0,9,9,19,1,sheet cover,0.021,0.053,0.032,sheet,cover,SF,images/sheet-cover-sf.png,A20IA63WXHF683,A20IA63WXHF683,47,yes,2020-12-27_11h12.18.936,weird_font_low_2,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
